,ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,Winner
4953,13073,27185,13268,4,2016-06-21 00:00:00,2
4954,14527,14892,13268,4,2016-06-21 00:00:00,1
4955,12588,21762,13268,4,2016-06-21 00:00:00,1
4956,8555,23462,13268,4,2016-06-21 00:00:00,1
4957,34537,19790,13268,4,2016-06-21 00:00:00,1
4958,26009,27777,13268,4,2016-06-21 00:00:00,2
4959,4061,27111,12820,5,2016-06-21 00:00:00,2
4960,10116,7393,12821,1,2016-06-21 00:00:00,1
4961,29372,13968,12821,1,2016-06-21 00:00:00,2
4962,22807,26221,12821,1,2016-06-21 00:00:00,1
4963,6850,9584,12821,1,2016-06-21 00:00:00,1
4964,5083,8721,12821,1,2016-06-21 00:00:00,2
4965,5129,7895,12821,1,2016-06-21 00:00:00,2
4966,6254,1936,12821,1,2016-06-21 00:00:00,1
4967,9229,12921,12821,1,2016-06-21 00:00:00,2
4968,10828,14814,12821,1,2016-06-21 00:00:00,2
4969,3992,29939,12821,1,2016-06-21 00:00:00,1
4970,1718,17359,12821,1,2016-06-21 00:00:00,2
4971,13048,13765,12821,1,2016-06-21 00:00:00,1
4972,10971,12491,13167,4,2016-06-21 00:00:00,2
4973,20104,20694,13167,4,2016-06-21 00:00:00,2
4974,24084,23348,13167,4,2016-06-21 00:00:00,2
4975,17018,28895,13261,4,2016-06-21 00:00:00,1
4976,28898,10011,13261,4,2016-06-21 00:00:00,1
4977,41747,29594,13262,4,2016-06-21 00:00:00,1
4978,10990,5993,13266,4,2016-06-21 00:00:00,2
4979,17358,26424,13266,4,2016-06-21 00:00:00,2
4980,24721,18378,13266,4,2016-06-21 00:00:00,2
4981,23003,28978,12820,4,2016-06-21 00:00:00,2
4982,1576,11923,12820,5,2016-06-21 00:00:00,1
4983,2904,9471,12820,5,2016-06-21 00:00:00,2
4984,7806,2123,12820,5,2016-06-21 00:00:00,2
4985,685,18017,12820,5,2016-06-21 00:00:00,2
4986,4009,11373,12820,5,2016-06-21 00:00:00,2
4987,25543,10404,12821,1,2016-06-21 00:00:00,2
4988,22439,12614,12821,1,2016-06-21 00:00:00,2
4989,10813,23075,12821,1,2016-06-21 00:00:00,2
4990,18485,12661,12821,1,2016-06-21 00:00:00,1
4991,10400,9839,12821,1,2016-06-21 00:00:00,1
4992,16994,18771,12821,1,2016-06-21 00:00:00,2
4993,4454,6642,12821,1,2016-06-21 00:00:00,1
4994,641,4461,12821,1,2016-06-21 00:00:00,1
4995,7805,11517,12821,1,2016-06-21 00:00:00,2
4996,6080,9259,12821,1,2016-06-21 00:00:00,2
4997,25533,14965,12821,1,2016-06-21 00:00:00,2
4998,13617,18648,12821,1,2016-06-21 00:00:00,1
4999,9516,12594,12821,1,2016-06-21 00:00:00,1
5000,13957,13032,12821,1,2016-06-21 00:00:00,2
5001,1569,1747,12821,1,2016-06-21 00:00:00,2
5002,6817,23299,12821,1,2016-06-21 00:00:00,2
5003,2379,11701,12821,1,2016-06-21 00:00:00,2
5004,12871,27482,13167,4,2016-06-21 00:00:00,2
5005,838,13269,13167,4,2016-06-21 00:00:00,2
5006,18524,23640,13167,4,2016-06-21 00:00:00,2
5007,10231,10500,13167,4,2016-06-21 00:00:00,2
5008,36059,29117,13266,4,2016-06-21 00:00:00,1
5009,12055,22560,13266,4,2016-06-21 00:00:00,1
5010,13447,3492,12820,4,2016-06-21 00:00:00,1
5011,672,5054,12820,5,2016-06-21 00:00:00,2
5012,791,6002,12820,5,2016-06-21 00:00:00,2
5013,75,14432,12820,5,2016-06-21 00:00:00,2
5014,891,9043,12820,5,2016-06-21 00:00:00,1
5015,7452,20847,12820,5,2016-06-21 00:00:00,2
5016,14606,21623,12821,1,2016-06-21 00:00:00,2
5017,11489,19474,12821,1,2016-06-21 00:00:00,1
5018,14891,12653,12821,1,2016-06-21 00:00:00,1
5019,19910,4025,12821,1,2016-06-21 00:00:00,2
5020,18475,13674,12821,1,2016-06-21 00:00:00,1
5021,1264,775,12821,1,2016-06-21 00:00:00,1
5022,14716,9153,12821,1,2016-06-21 00:00:00,2
5023,3316,5058,12821,1,2016-06-21 00:00:00,1
5024,9840,7803,12821,1,2016-06-21 00:00:00,2
5025,23147,9243,12821,1,2016-06-21 00:00:00,2
5026,6431,875,12821,1,2016-06-21 00:00:00,2
5027,22600,10202,12821,1,2016-06-21 00:00:00,1
5028,11009,9842,12821,1,2016-06-21 00:00:00,2
5029,745,13796,12821,1,2016-06-21 00:00:00,1
5030,7889,29935,12821,1,2016-06-21 00:00:00,1
5031,14860,2179,12821,1,2016-06-21 00:00:00,1
5032,20654,10014,12821,1,2016-06-21 00:00:00,1
5033,3054,14545,13167,4,2016-06-21 00:00:00,2
5034,935,22189,13167,4,2016-06-21 00:00:00,2
5035,13209,18155,13260,4,2016-06-21 00:00:00,2
5036,22479,34102,13260,4,2016-06-21 00:00:00,1
5037,13798,31088,13260,4,2016-06-21 00:00:00,2
5038,27358,19907,13260,4,2016-06-21 00:00:00,2
5039,17967,28586,13260,4,2016-06-21 00:00:00,2
5040,21548,7146,13260,4,2016-06-21 00:00:00,2
5041,1782,21530,13260,4,2016-06-21 00:00:00,2
5042,36263,30972,13260,4,2016-06-21 00:00:00,1
5043,28899,32835,13267,4,2016-06-21 00:00:00,2
5044,19882,26223,13267,4,2016-06-21 00:00:00,2
5045,25451,29924,13271,4,2016-06-21 00:00:00,2
5046,18474,13950,13271,4,2016-06-21 00:00:00,1
5047,35143,23336,13271,4,2016-06-21 00:00:00,1
5048,29665,24393,13271,4,2016-06-21 00:00:00,2
5049,8787,28885,13271,4,2016-06-21 00:00:00,2
5050,2247,18665,13271,4,2016-06-21 00:00:00,2
5051,20705,26835,13271,4,2016-06-21 00:00:00,2
5052,27262,22707,13271,4,2016-06-21 00:00:00,1
5053,29905,1262,13271,4,2016-06-21 00:00:00,1
5054,28887,36045,13271,4,2016-06-21 00:00:00,2
5055,26238,32977,13271,4,2016-06-21 00:00:00,2
5056,17649,20702,13271,4,2016-06-21 00:00:00,2
5057,24711,18282,13272,4,2016-06-21 00:00:00,1
5058,14108,26060,13272,4,2016-06-21 00:00:00,2
5059,26706,23997,13273,4,2016-06-21 00:00:00,2
5060,9941,14329,13273,4,2016-06-21 00:00:00,2
5061,32391,26991,13273,4,2016-06-21 00:00:00,1
5062,31290,34922,13275,4,2016-06-21 00:00:00,2
5063,13971,17094,13275,4,2016-06-21 00:00:00,2
5064,36275,38300,13275,4,2016-06-21 00:00:00,1
5065,9094,13447,12820,5,2016-06-21 00:00:00,2
5066,11178,9831,12820,5,2016-06-21 00:00:00,2
5067,9305,9833,12820,5,2016-06-21 00:00:00,1
5068,4149,10415,12821,1,2016-06-21 00:00:00,2
5069,20651,8753,12821,1,2016-06-21 00:00:00,1
5070,619,31392,13167,4,2016-06-21 00:00:00,2
5071,22235,29972,13271,4,2016-06-21 00:00:00,2
5072,24245,2034,13272,4,2016-06-21 00:00:00,1
5073,27779,34322,13273,4,2016-06-21 00:00:00,2
5074,17972,27012,13273,4,2016-06-21 00:00:00,2
5075,38621,6534,13275,4,2016-06-21 00:00:00,1
5076,25365,18766,13275,4,2016-06-21 00:00:00,2
5077,13017,52032,13275,4,2016-06-21 00:00:00,2
5078,7459,4964,12820,5,2016-06-21 00:00:00,2
5079,3577,1113,12820,5,2016-06-21 00:00:00,2
5080,18136,23072,13260,4,2016-06-21 00:00:00,2
5081,24849,23301,13260,4,2016-06-21 00:00:00,1
5082,26061,9658,13260,4,2016-06-21 00:00:00,1
5083,24249,882,13261,4,2016-06-21 00:00:00,1
5084,29894,10494,13266,4,2016-06-21 00:00:00,2
5085,14543,40187,13269,4,2016-06-21 00:00:00,2
5086,17357,18612,13269,4,2016-06-21 00:00:00,2
5087,7555,23802,13269,4,2016-06-21 00:00:00,2
5088,8517,26213,13269,4,2016-06-21 00:00:00,2
5089,29672,37566,13269,4,2016-06-21 00:00:00,1
5090,23099,11202,13269,4,2016-06-21 00:00:00,2
5091,12195,7234,13269,4,2016-06-21 00:00:00,2
5092,11948,18380,13269,4,2016-06-21 00:00:00,1
5093,11981,21254,13269,4,2016-06-21 00:00:00,2
5094,15075,13337,13271,4,2016-06-21 00:00:00,2
5095,29354,40173,13259,4,2016-06-21 00:00:00,1
5096,10593,30931,13259,4,2016-06-21 00:00:00,2
5097,25861,31036,13259,4,2016-06-21 00:00:00,2
5098,18484,18655,13259,4,2016-06-21 00:00:00,2
5099,39043,3694,13259,4,2016-06-21 00:00:00,1
5100,33780,50755,13259,4,2016-06-21 00:00:00,1
5101,20194,16996,13262,4,2016-06-21 00:00:00,1
5102,7984,28860,13262,4,2016-06-21 00:00:00,2
5103,3685,19584,13262,4,2016-06-21 00:00:00,2
5104,12222,31358,13262,4,2016-06-21 00:00:00,1
5105,10203,970,13262,4,2016-06-21 00:00:00,1
5106,27531,10363,13262,4,2016-06-21 00:00:00,2
5107,17123,23242,13263,4,2016-06-21 00:00:00,2
5108,27851,28087,13263,4,2016-06-21 00:00:00,2
5109,1128,11309,13263,4,2016-06-21 00:00:00,1
5110,22808,43949,13263,4,2016-06-21 00:00:00,1
5111,11575,29109,13263,4,2016-06-21 00:00:00,2
5112,7612,22557,13265,4,2016-06-21 00:00:00,2
5113,28832,3586,13265,4,2016-06-21 00:00:00,1
5114,12938,11371,13265,4,2016-06-21 00:00:00,2
5115,22323,13404,13265,4,2016-06-21 00:00:00,1
5116,14749,10713,13265,4,2016-06-21 00:00:00,2
5117,12276,17637,13265,4,2016-06-21 00:00:00,2
5118,19685,30087,13265,4,2016-06-21 00:00:00,1
5119,8440,14889,13265,4,2016-06-21 00:00:00,2
5120,18720,10978,13265,4,2016-06-21 00:00:00,2
5121,11388,900,13265,4,2016-06-21 00:00:00,1
5122,23090,30809,13265,4,2016-06-21 00:00:00,2
5123,14898,34968,13265,4,2016-06-21 00:00:00,2
5124,14527,13073,13268,5,2016-06-21 00:00:00,1
5125,8812,12588,13268,5,2016-06-21 00:00:00,2
5126,27114,25539,13268,5,2016-06-21 00:00:00,1
5127,32203,35539,13268,5,2016-06-21 00:00:00,1
5128,17788,22026,13270,4,2016-06-21 00:00:00,2
5129,7988,45977,13270,4,2016-06-21 00:00:00,2
5130,7302,11362,13270,4,2016-06-21 00:00:00,2
5131,23471,4362,13270,4,2016-06-21 00:00:00,2
5132,28077,26093,13270,4,2016-06-21 00:00:00,2
5133,16999,9652,13270,4,2016-06-21 00:00:00,1
5134,10078,6003,13270,4,2016-06-21 00:00:00,1
5135,23575,22272,13274,4,2016-06-21 00:00:00,1
5136,23260,30840,13274,4,2016-06-21 00:00:00,2
5137,17005,21332,13268,5,2016-06-22 00:00:00,2
5138,17831,36934,13268,5,2016-06-22 00:00:00,2
5139,29257,8555,13268,5,2016-06-22 00:00:00,1
5140,28762,24227,13270,4,2016-06-22 00:00:00,2
5141,13727,13584,13270,4,2016-06-22 00:00:00,2
5142,21757,17968,13267,4,2016-06-22 00:00:00,2
5143,20658,26504,13267,4,2016-06-22 00:00:00,2
5144,26009,34537,13268,5,2016-06-22 00:00:00,1
5145,25332,52003,12820,4,2016-06-22 00:00:00,2
5146,791,7806,12820,6,2016-06-22 00:00:00,2
5147,4009,4061,12820,6,2016-06-22 00:00:00,1
5148,14891,11489,12821,2,2016-06-22 00:00:00,2
5149,10813,14716,12821,2,2016-06-22 00:00:00,1
5150,20651,4149,12821,2,2016-06-22 00:00:00,1
5151,18485,10400,12821,2,2016-06-22 00:00:00,2
5152,11009,22600,12821,2,2016-06-22 00:00:00,2
5153,5129,5083,12821,2,2016-06-22 00:00:00,1
5154,6080,25533,12821,2,2016-06-22 00:00:00,2
5155,9516,13617,12821,2,2016-06-22 00:00:00,2
5156,7889,745,12821,2,2016-06-22 00:00:00,1
5157,24225,20396,12821,2,2016-06-22 00:00:00,2
5158,25171,7462,12821,2,2016-06-22 00:00:00,2
5159,6817,2379,12821,2,2016-06-22 00:00:00,1
5160,13348,20463,13167,5,2016-06-22 00:00:00,2
5161,20542,16433,13167,5,2016-06-22 00:00:00,2
5162,21329,21524,13261,4,2016-06-22 00:00:00,2
5163,33860,23748,13261,4,2016-06-22 00:00:00,1
5164,1687,21559,13261,4,2016-06-22 00:00:00,2
5165,24840,20809,13261,4,2016-06-22 00:00:00,2
5166,8722,5904,13261,4,2016-06-22 00:00:00,2
5167,25000,27425,13266,4,2016-06-22 00:00:00,2
5168,18076,26892,13266,4,2016-06-22 00:00:00,2
5169,22761,21396,13266,4,2016-06-22 00:00:00,1
5170,28346,28988,13266,4,2016-06-22 00:00:00,2
5171,22280,21398,13266,4,2016-06-22 00:00:00,1
5172,12936,21631,13267,4,2016-06-22 00:00:00,1
5173,12544,9898,13267,4,2016-06-22 00:00:00,1
5174,22445,10602,13267,4,2016-06-22 00:00:00,1
5175,18398,17357,13269,5,2016-06-22 00:00:00,1
5176,4453,12535,13269,5,2016-06-22 00:00:00,1
5177,23099,11957,13269,5,2016-06-22 00:00:00,2
5178,18474,25451,13271,5,2016-06-22 00:00:00,1
5179,29665,35143,13271,5,2016-06-22 00:00:00,2
5180,8787,2247,13271,5,2016-06-22 00:00:00,2
5181,27262,20705,13271,5,2016-06-22 00:00:00,1
5182,29905,22235,13271,5,2016-06-22 00:00:00,1
5183,22704,28887,13271,5,2016-06-22 00:00:00,2
5184,15075,26238,13271,5,2016-06-22 00:00:00,2
5185,18483,17649,13271,5,2016-06-22 00:00:00,2
5186,21460,14126,13274,4,2016-06-22 00:00:00,2
5187,34693,25227,13274,4,2016-06-22 00:00:00,1
5188,1576,2904,12820,6,2016-06-22 00:00:00,1
5189,7452,891,12820,6,2016-06-22 00:00:00,2
5190,49881,49942,12820,9,2016-06-22 00:00:00,1
5191,25543,14606,12821,2,2016-06-22 00:00:00,2
5192,22439,19910,12821,2,2016-06-22 00:00:00,2
5193,1264,18475,12821,2,2016-06-22 00:00:00,2
5194,10116,29372,12821,2,2016-06-22 00:00:00,1
5195,22807,6850,12821,2,2016-06-22 00:00:00,1
5196,6431,23147,12821,2,2016-06-22 00:00:00,2
5197,16994,6254,12821,2,2016-06-22 00:00:00,2
5198,4454,641,12821,2,2016-06-22 00:00:00,1
5199,9229,7805,12821,2,2016-06-22 00:00:00,1
5200,14860,20654,12821,2,2016-06-22 00:00:00,2
5201,5127,4008,12821,2,2016-06-22 00:00:00,2
5202,3996,20655,12821,2,2016-06-22 00:00:00,2
5203,13957,1569,12821,2,2016-06-22 00:00:00,1
5204,11521,6831,12821,2,2016-06-22 00:00:00,1
5205,10828,3992,12821,2,2016-06-22 00:00:00,2
5206,22429,9475,12821,2,2016-06-22 00:00:00,2
5207,1672,6962,12821,2,2016-06-22 00:00:00,2
5208,24084,7826,13167,5,2016-06-22 00:00:00,1
5209,13209,22479,13260,5,2016-06-22 00:00:00,2
5210,17967,27358,13260,5,2016-06-22 00:00:00,1
5211,21548,20133,13260,5,2016-06-22 00:00:00,2
5212,14894,27082,13264,4,2016-06-22 00:00:00,2
5213,29271,13964,13264,4,2016-06-22 00:00:00,1
5214,29732,36821,13264,4,2016-06-22 00:00:00,1
5215,20849,7455,13264,4,2016-06-22 00:00:00,1
5216,11358,24932,13264,4,2016-06-22 00:00:00,2
5217,23197,24864,13264,4,2016-06-22 00:00:00,2
5218,24179,26889,13267,4,2016-06-22 00:00:00,2
5219,27084,26949,13267,4,2016-06-22 00:00:00,2
5220,17964,34548,13272,5,2016-06-22 00:00:00,2
5221,23190,7286,13272,5,2016-06-22 00:00:00,2
5222,22428,22435,13272,5,2016-06-22 00:00:00,2
5223,9041,14530,13272,5,2016-06-22 00:00:00,2
5224,26761,30096,13272,5,2016-06-22 00:00:00,2
5225,14465,24176,13273,4,2016-06-22 00:00:00,2
5226,9543,29487,13273,4,2016-06-22 00:00:00,2
5227,11178,9094,12820,6,2016-06-22 00:00:00,2
5228,3577,9305,12820,6,2016-06-22 00:00:00,2
5229,9840,3316,12821,2,2016-06-22 00:00:00,2
5230,19962,10507,12821,2,2016-06-22 00:00:00,2
5231,13048,1718,12821,2,2016-06-22 00:00:00,1
5232,18504,11438,13261,4,2016-06-22 00:00:00,1
5233,18495,33648,13261,4,2016-06-22 00:00:00,2
5234,29959,14856,13261,4,2016-06-22 00:00:00,2
5235,12873,36470,13264,4,2016-06-22 00:00:00,2
5236,9517,24073,13264,4,2016-06-22 00:00:00,2
5237,23146,14377,13267,4,2016-06-22 00:00:00,2
5238,11816,21463,13267,4,2016-06-22 00:00:00,2
5239,12194,6928,13273,4,2016-06-22 00:00:00,2
5240,36449,38621,13275,5,2016-06-22 00:00:00,2
5241,18770,40058,13275,5,2016-06-22 00:00:00,2
5242,35084,22800,13275,5,2016-06-22 00:00:00,2
5243,13971,31290,13275,5,2016-06-22 00:00:00,2
5244,21070,34097,13275,5,2016-06-22 00:00:00,2
5245,13017,36275,13275,5,2016-06-22 00:00:00,2
5246,685,75,12820,6,2016-06-22 00:00:00,1
5247,935,13800,13167,5,2016-06-22 00:00:00,2
5248,7459,672,12820,6,2016-06-22 00:00:00,2
5249,7555,21646,13269,5,2016-06-22 00:00:00,2
5250,29672,8517,13269,5,2016-06-22 00:00:00,1
5251,11948,12195,13269,5,2016-06-22 00:00:00,1
5252,11981,12214,13269,5,2016-06-22 00:00:00,2
5253,24245,18440,13272,5,2016-06-22 00:00:00,1
5254,14108,24711,13272,5,2016-06-22 00:00:00,2
5255,37034,20418,13273,4,2016-06-22 00:00:00,2
5256,21312,18477,13273,4,2016-06-22 00:00:00,1
5257,22056,26958,13273,4,2016-06-22 00:00:00,2
5258,9649,33960,13259,4,2016-06-22 00:00:00,2
5259,19883,23240,13259,4,2016-06-22 00:00:00,2
5260,13267,40177,13259,4,2016-06-22 00:00:00,2
5261,21177,18225,13259,4,2016-06-22 00:00:00,2
5262,24240,23259,13259,4,2016-06-22 00:00:00,1
5263,6820,14570,13259,4,2016-06-22 00:00:00,2
5264,6100,26885,13259,4,2016-06-22 00:00:00,2
5265,13398,16998,13261,4,2016-06-22 00:00:00,1
5266,41747,20194,13262,5,2016-06-22 00:00:00,1
5267,31568,28684,13262,5,2016-06-22 00:00:00,2
5268,28171,7984,13262,5,2016-06-22 00:00:00,1
5269,14588,21189,13262,5,2016-06-22 00:00:00,2
5270,3685,13101,13262,5,2016-06-22 00:00:00,2
5271,10203,12222,13262,5,2016-06-22 00:00:00,2
5272,27531,29579,13262,5,2016-06-22 00:00:00,1
5273,13963,8515,13262,5,2016-06-22 00:00:00,2
5274,23815,17122,13263,4,2016-06-22 00:00:00,2
5275,22773,43952,13263,4,2016-06-22 00:00:00,2
5276,30021,34182,13263,4,2016-06-22 00:00:00,1
5277,26925,22244,13263,4,2016-06-22 00:00:00,2
5278,29883,34185,13263,4,2016-06-22 00:00:00,1
5279,13722,30978,13263,4,2016-06-22 00:00:00,2
5280,28832,12938,13265,5,2016-06-22 00:00:00,1
5281,7657,38876,13265,5,2016-06-22 00:00:00,2
5282,22323,14749,13265,5,2016-06-22 00:00:00,1
5283,21883,25624,13267,4,2016-06-22 00:00:00,2
5284,14527,8812,13268,9,2016-06-22 00:00:00,1
5285,27114,32203,13268,9,2016-06-22 00:00:00,1
5286,17788,28762,13270,5,2016-06-22 00:00:00,1
5287,7988,22025,13270,5,2016-06-22 00:00:00,2
5288,3747,23471,13270,5,2016-06-22 00:00:00,1
5289,28077,22430,13270,5,2016-06-22 00:00:00,2
5290,28742,10078,13270,5,2016-06-22 00:00:00,2
5291,28074,20548,13270,5,2016-06-22 00:00:00,2
5292,10288,26414,13273,4,2016-06-22 00:00:00,2
5293,30126,14996,13273,4,2016-06-22 00:00:00,1
5294,22906,29054,13274,4,2016-06-22 00:00:00,2
5295,18368,25873,13274,4,2016-06-22 00:00:00,1
5296,12977,29174,13274,4,2016-06-22 00:00:00,2
5297,29351,36897,13274,4,2016-06-22 00:00:00,2
5298,22069,18365,13274,4,2016-06-22 00:00:00,1
5299,23753,42451,13274,4,2016-06-22 00:00:00,2
5300,20896,17317,13274,4,2016-06-22 00:00:00,2
5301,24291,23998,13274,4,2016-06-22 00:00:00,2
5302,29800,27537,13274,4,2016-06-22 00:00:00,1
5303,22269,25566,13274,4,2016-06-22 00:00:00,2
5304,28508,39803,13167,9,2016-06-22 00:00:00,1
5305,13727,16999,13270,5,2016-06-23 00:00:00,1
5306,17005,17831,13268,9,2016-06-23 00:00:00,2
5307,29257,26009,13268,9,2016-06-23 00:00:00,1
5308,28898,8722,13261,5,2016-06-23 00:00:00,1
5309,685,7452,12820,9,2016-06-23 00:00:00,1
5310,12871,3054,13167,5,2016-06-23 00:00:00,1
5311,3577,4009,12820,9,2016-06-23 00:00:00,2
5312,10231,18524,13167,5,2016-06-23 00:00:00,2
5313,11981,11948,13269,9,2016-06-23 00:00:00,2
5314,14465,20657,13273,5,2016-06-23 00:00:00,2
5315,26706,27779,13273,5,2016-06-23 00:00:00,2
5316,12194,29967,13273,5,2016-06-23 00:00:00,2
5317,9941,9543,13273,5,2016-06-23 00:00:00,2
5318,37034,10288,13273,5,2016-06-23 00:00:00,2
5319,22056,30126,13273,5,2016-06-23 00:00:00,2
5320,18770,36449,13275,9,2016-06-23 00:00:00,1
5321,25365,35084,13275,9,2016-06-23 00:00:00,2
5322,21070,13971,13275,9,2016-06-23 00:00:00,2
5323,22992,13017,13275,9,2016-06-23 00:00:00,1
5324,20104,10971,13167,5,2016-06-23 00:00:00,2
5325,21329,9403,13261,5,2016-06-23 00:00:00,2
5326,33860,18504,13261,5,2016-06-23 00:00:00,1
5327,18495,13398,13261,5,2016-06-23 00:00:00,2
5328,29959,1687,13261,5,2016-06-23 00:00:00,1
5329,24249,17018,13261,5,2016-06-23 00:00:00,1
5330,8946,24840,13261,5,2016-06-23 00:00:00,2
5331,9517,12873,13264,5,2016-06-23 00:00:00,2
5332,18341,14894,13264,5,2016-06-23 00:00:00,1
5333,29271,45175,13264,5,2016-06-23 00:00:00,2
5334,24534,30375,13264,5,2016-06-23 00:00:00,2
5335,29732,20849,13264,5,2016-06-23 00:00:00,2
5336,13626,11358,13264,5,2016-06-23 00:00:00,1
5337,26313,23197,13264,5,2016-06-23 00:00:00,2
5338,21883,12936,13267,5,2016-06-23 00:00:00,1
5339,19882,28899,13267,5,2016-06-23 00:00:00,2
5340,12544,24179,13267,5,2016-06-23 00:00:00,2
5341,27084,14621,13267,5,2016-06-23 00:00:00,2
5342,23146,22445,13267,5,2016-06-23 00:00:00,2
5343,11816,18497,13267,5,2016-06-23 00:00:00,2
5344,29665,18474,13271,9,2016-06-23 00:00:00,2
5345,8787,27262,13271,9,2016-06-23 00:00:00,2
5346,29905,22704,13271,9,2016-06-23 00:00:00,1
5347,15075,18483,13271,9,2016-06-23 00:00:00,1
5348,17964,23190,13272,9,2016-06-23 00:00:00,1
5349,29889,22428,13272,9,2016-06-23 00:00:00,1
5350,24245,9041,13272,9,2016-06-23 00:00:00,2
5351,14108,26761,13272,9,2016-06-23 00:00:00,2
5352,17972,32391,13273,5,2016-06-23 00:00:00,2
5353,791,1576,12820,9,2016-06-23 00:00:00,2
5354,838,619,13167,5,2016-06-23 00:00:00,1
5355,1930,35321,13260,5,2016-06-23 00:00:00,2
5356,1782,18136,13260,5,2016-06-23 00:00:00,2
5357,24849,36263,13260,5,2016-06-23 00:00:00,2
5358,29663,26061,13260,5,2016-06-23 00:00:00,1
5359,23816,7451,13261,5,2016-06-23 00:00:00,1
5360,17123,26381,13263,5,2016-06-23 00:00:00,2
5361,27851,23815,13263,5,2016-06-23 00:00:00,1
5362,12662,22773,13263,5,2016-06-23 00:00:00,2
5363,1128,22808,13263,5,2016-06-23 00:00:00,2
5364,26925,30021,13263,5,2016-06-23 00:00:00,2
5365,11575,26159,13263,5,2016-06-23 00:00:00,2
5366,29883,13722,13263,5,2016-06-23 00:00:00,1
5367,14387,25000,13266,5,2016-06-23 00:00:00,2
5368,18076,22761,13266,5,2016-06-23 00:00:00,2
5369,10990,26514,13266,5,2016-06-23 00:00:00,2
5370,17358,36059,13266,5,2016-06-23 00:00:00,2
5371,28108,28346,13266,5,2016-06-23 00:00:00,2
5372,27783,22280,13266,5,2016-06-23 00:00:00,1
5373,29894,12055,13266,5,2016-06-23 00:00:00,2
5374,24721,10051,13266,5,2016-06-23 00:00:00,1
5375,11310,29380,13267,5,2016-06-23 00:00:00,2
5376,20658,21757,13267,5,2016-06-23 00:00:00,1
5377,12544,19882,13267,9,2016-06-23 00:00:00,1
5378,18398,20653,13269,9,2016-06-23 00:00:00,1
5379,4453,7555,13269,9,2016-06-23 00:00:00,1
5380,23099,29672,13269,9,2016-06-23 00:00:00,2
5381,9649,29354,13259,5,2016-06-23 00:00:00,2
5382,19883,10593,13259,5,2016-06-23 00:00:00,1
5383,14510,25861,13259,5,2016-06-23 00:00:00,1
5384,24240,18484,13259,5,2016-06-23 00:00:00,2
5385,6820,39043,13259,5,2016-06-23 00:00:00,2
5386,6100,33780,13259,5,2016-06-23 00:00:00,2
5387,31568,41747,13262,9,2016-06-23 00:00:00,2
5388,28171,14588,13262,9,2016-06-23 00:00:00,2
5389,3685,10203,13262,9,2016-06-23 00:00:00,2
5390,27531,13963,13262,9,2016-06-23 00:00:00,1
5391,24841,28832,13265,9,2016-06-23 00:00:00,1
5392,22323,7657,13265,9,2016-06-23 00:00:00,1
5393,18720,12276,13265,9,2016-06-23 00:00:00,2
5394,14898,11388,13265,9,2016-06-23 00:00:00,2
5395,22906,23575,13274,5,2016-06-23 00:00:00,2
5396,21460,18368,13274,5,2016-06-23 00:00:00,1
5397,23260,34693,13274,5,2016-06-23 00:00:00,2
5398,22069,29351,13274,5,2016-06-23 00:00:00,2
5399,20896,24291,13274,5,2016-06-23 00:00:00,2
5400,22269,29800,13274,5,2016-06-23 00:00:00,2
5401,17005,14527,13268,10,2016-06-24 00:00:00,2
5402,29257,27114,13268,10,2016-06-24 00:00:00,2
5403,17788,7988,13270,9,2016-06-24 00:00:00,2
5404,7302,3747,13270,9,2016-06-24 00:00:00,2
5405,13727,28077,13270,9,2016-06-24 00:00:00,1
5406,28074,28742,13270,9,2016-06-24 00:00:00,2
5407,18485,11009,12821,3,2016-06-24 00:00:00,1
5408,14860,7889,12821,3,2016-06-24 00:00:00,2
5409,6817,13957,12821,3,2016-06-24 00:00:00,1
5410,11178,7459,12820,9,2016-06-24 00:00:00,1
5411,20651,10813,12821,3,2016-06-24 00:00:00,2
5412,6080,9516,12821,3,2016-06-24 00:00:00,2
5413,24225,25171,12821,3,2016-06-24 00:00:00,2
5414,935,13348,13167,9,2016-06-24 00:00:00,2
5415,18341,29271,13264,9,2016-06-24 00:00:00,1
5416,29732,24534,13264,9,2016-06-24 00:00:00,1
5417,26313,13626,13264,9,2016-06-24 00:00:00,2
5418,14387,18076,13266,9,2016-06-24 00:00:00,2
5419,17358,10990,13266,9,2016-06-24 00:00:00,1
5420,28108,27783,13266,9,2016-06-24 00:00:00,2
5421,29894,24721,13266,9,2016-06-24 00:00:00,1
5422,3577,685,12820,10,2016-06-24 00:00:00,2
5423,1264,22439,12821,3,2016-06-24 00:00:00,1
5424,9840,6431,12821,3,2016-06-24 00:00:00,1
5425,5127,3996,12821,3,2016-06-24 00:00:00,2
5426,10828,13048,12821,3,2016-06-24 00:00:00,2
5427,24084,20542,13167,9,2016-06-24 00:00:00,1
5428,17964,29889,13272,10,2016-06-24 00:00:00,2
5429,24245,14108,13272,10,2016-06-24 00:00:00,1
5430,25365,18770,13275,10,2016-06-24 00:00:00,2
5431,22992,21070,13275,10,2016-06-24 00:00:00,1
5432,11178,791,12820,10,2016-06-24 00:00:00,1
5433,14891,25543,12821,3,2016-06-24 00:00:00,1
5434,10116,22807,12821,3,2016-06-24 00:00:00,1
